Country,Sex,Age,data_link
Bulgaria,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_15_2020.tif
Bulgaria,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_20_2020.tif
Bulgaria,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_20_2020.tif
Bulgaria,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_25_2020.tif
Bulgaria,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_25_2020.tif
Bulgaria,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_30_2020.tif
Bulgaria,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_30_2020.tif
Bulgaria,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_35_2020.tif
Bulgaria,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_35_2020.tif
Bulgaria,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_40_2020.tif
Bulgaria,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_40_2020.tif
Bulgaria,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_45_2020.tif
Bulgaria,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_45_2020.tif
Bulgaria,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_50_2020.tif
Bulgaria,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_50_2020.tif
Bulgaria,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_55_2020.tif
Bulgaria,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_55_2020.tif
Bulgaria,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_60_2020.tif
Bulgaria,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_60_2020.tif
Bulgaria,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_65_2020.tif
Bulgaria,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_65_2020.tif
Bulgaria,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_70_2020.tif
Bulgaria,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_70_2020.tif
Bulgaria,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_75_2020.tif
Bulgaria,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_75_2020.tif
Bulgaria,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_f_80_2020.tif
Bulgaria,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BGR/bgr_m_80_2020.tif
Burkina Faso,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_0_2020.tif
Burkina Faso,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_0_2020.tif
Burkina Faso,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_1_2020.tif
Burkina Faso,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_1_2020.tif
Burkina Faso,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_5_2020.tif
Burkina Faso,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_5_2020.tif
Burkina Faso,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_10_2020.tif
Burkina Faso,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_10_2020.tif
Burkina Faso,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_15_2020.tif
Burkina Faso,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_15_2020.tif
Burkina Faso,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_20_2020.tif
Burkina Faso,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_20_2020.tif
Burkina Faso,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_25_2020.tif
Burkina Faso,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_25_2020.tif
Burkina Faso,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_30_2020.tif
Burkina Faso,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_30_2020.tif
Burkina Faso,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_35_2020.tif
Burkina Faso,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_35_2020.tif
Burkina Faso,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_40_2020.tif
Burkina Faso,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_40_2020.tif
Burkina Faso,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_45_2020.tif
Burkina Faso,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_45_2020.tif
Burkina Faso,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_50_2020.tif
Burkina Faso,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_50_2020.tif
Burkina Faso,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_55_2020.tif
Burkina Faso,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_55_2020.tif
Burkina Faso,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_60_2020.tif
Burkina Faso,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_60_2020.tif
Burkina Faso,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_65_2020.tif
Burkina Faso,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_65_2020.tif
Burkina Faso,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_70_2020.tif
Burkina Faso,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_70_2020.tif
Burkina Faso,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_75_2020.tif
Burkina Faso,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_75_2020.tif
Burkina Faso,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_f_80_2020.tif
Burkina Faso,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BFA/bfa_m_80_2020.tif
Burundi,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_0_2020.tif
Burundi,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_0_2020.tif
Burundi,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_1_2020.tif
Burundi,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_1_2020.tif
Burundi,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_5_2020.tif
Burundi,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_5_2020.tif
Burundi,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_10_2020.tif
Burundi,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_10_2020.tif
Burundi,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_15_2020.tif
Burundi,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_15_2020.tif
Burundi,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_20_2020.tif
Burundi,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_20_2020.tif
Burundi,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_25_2020.tif
Burundi,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_25_2020.tif
Burundi,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_30_2020.tif
Burundi,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_30_2020.tif
Burundi,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_35_2020.tif
Burundi,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_35_2020.tif
Burundi,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_40_2020.tif
Burundi,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_40_2020.tif
Burundi,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_45_2020.tif
Burundi,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_45_2020.tif
Burundi,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_50_2020.tif
Burundi,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_50_2020.tif
Burundi,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_55_2020.tif
Burundi,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_55_2020.tif
Burundi,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_60_2020.tif
Burundi,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_60_2020.tif
Burundi,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_65_2020.tif
Burundi,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_65_2020.tif
Burundi,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_70_2020.tif
Burundi,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_70_2020.tif
Burundi,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_75_2020.tif
Burundi,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_75_2020.tif
Burundi,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_f_80_2020.tif
Burundi,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/BDI/bdi_m_80_2020.tif
Cabo Verde,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_0_2020.tif
Cabo Verde,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_0_2020.tif
Cabo Verde,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_1_2020.tif
Cabo Verde,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_1_2020.tif
Cabo Verde,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_5_2020.tif
Cabo Verde,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_5_2020.tif
Cabo Verde,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_10_2020.tif
Cabo Verde,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_10_2020.tif
Cabo Verde,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_15_2020.tif
Cabo Verde,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_15_2020.tif
Cabo Verde,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_20_2020.tif
Cabo Verde,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_20_2020.tif
Cabo Verde,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_25_2020.tif
Cabo Verde,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_25_2020.tif
Cabo Verde,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_30_2020.tif
Cabo Verde,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_30_2020.tif
Cabo Verde,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_35_2020.tif
Cabo Verde,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_35_2020.tif
Cabo Verde,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_40_2020.tif
Cabo Verde,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_40_2020.tif
Cabo Verde,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_45_2020.tif
Cabo Verde,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_45_2020.tif
Cabo Verde,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_50_2020.tif
Cabo Verde,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_50_2020.tif
Cabo Verde,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_55_2020.tif
Cabo Verde,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_55_2020.tif
Cabo Verde,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_60_2020.tif
Cabo Verde,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_60_2020.tif
Cabo Verde,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_65_2020.tif
Cabo Verde,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_65_2020.tif
Cabo Verde,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_70_2020.tif
Cabo Verde,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_70_2020.tif
Cabo Verde,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_75_2020.tif
Cabo Verde,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_75_2020.tif
Cabo Verde,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_f_80_2020.tif
Cabo Verde,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CPV/cpv_m_80_2020.tif
Cambodia,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_0_2020.tif
Cambodia,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_0_2020.tif
Cambodia,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_1_2020.tif
Cambodia,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_1_2020.tif
Cambodia,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_5_2020.tif
Cambodia,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_5_2020.tif
Cambodia,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_10_2020.tif
Cambodia,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_10_2020.tif
Cambodia,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_15_2020.tif
Cambodia,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_15_2020.tif
Cambodia,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_20_2020.tif
Cambodia,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_20_2020.tif
Cambodia,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_25_2020.tif
Cambodia,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_25_2020.tif
Cambodia,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_30_2020.tif
Cambodia,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_30_2020.tif
Cambodia,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_35_2020.tif
Cambodia,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_35_2020.tif
Cambodia,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_40_2020.tif
Cambodia,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_40_2020.tif
Cambodia,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_45_2020.tif
Cambodia,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_45_2020.tif
Cambodia,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_50_2020.tif
Cambodia,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_50_2020.tif
Cambodia,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_55_2020.tif
Cambodia,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_55_2020.tif
Cambodia,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_60_2020.tif
Cambodia,m,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_60_2020.tif
Cambodia,f,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_65_2020.tif
Cambodia,m,65,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_65_2020.tif
Cambodia,f,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_70_2020.tif
Cambodia,m,70,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_70_2020.tif
Cambodia,f,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_75_2020.tif
Cambodia,m,75,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_75_2020.tif
Cambodia,f,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_80_2020.tif
Cambodia,m,80,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_80_2020.tif
Cameroon,f,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_0_2020.tif
Cameroon,m,0,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_0_2020.tif
Cameroon,f,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_1_2020.tif
Cameroon,m,1,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_1_2020.tif
Cameroon,f,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_5_2020.tif
Cameroon,m,5,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_5_2020.tif
Cameroon,f,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_10_2020.tif
Cameroon,m,10,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_10_2020.tif
Cameroon,f,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_15_2020.tif
Cameroon,m,15,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_15_2020.tif
Cameroon,f,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_20_2020.tif
Cameroon,m,20,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_20_2020.tif
Cameroon,f,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_25_2020.tif
Cameroon,m,25,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_25_2020.tif
Cameroon,f,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_30_2020.tif
Cameroon,m,30,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_30_2020.tif
Cameroon,f,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_35_2020.tif
Cameroon,m,35,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_35_2020.tif
Cameroon,f,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_40_2020.tif
Cameroon,m,40,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_40_2020.tif
Cameroon,f,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_45_2020.tif
Cameroon,m,45,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_45_2020.tif
Cameroon,f,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_50_2020.tif
Cameroon,m,50,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_50_2020.tif
Cameroon,f,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_55_2020.tif
Cameroon,m,55,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_m_55_2020.tif
Cameroon,f,60,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2020/CMR/cmr_f_60_2020.tif
